screen_time_hours,work_hours,sleep_hours,break_frequency,typing_speed_wpm,backspace_rate,pause_frequency,app_switch_rate,usage_type,focus_session_count,hydration_level,physical_activity,sleep_quality,stress_level,work_life_balance,anxiety_level,motivation_level,peak_activity_hour,late_night_activity,social_screen_time,work_screen_time,detox_days_per_week,screen_free_hours,weekend_screen_increase,weekend_work_decrease,cognitive_load_score,burnout_level,work_intensity,screen_efficiency,sleep_deficit,sleep_quality_ratio,sleep_debt,typing_efficiency,cognitive_strain,focus_productivity,digital_balance,work_life_ratio,wellness_score,mental_health_index,stress_burnout_risk,night_owl_score,early_bird_score,social_work_ratio
8.12,8.0,7.79,2,59.9,12.35,8.26,24.21,0,2,3,60.3,3.1,5.5,8.8,4.6,6.4,9,0.1,2.69,5.43,0,1.4,2.0,2.9,37.1,1,2.6666666666666665,0.6605839416058394,0.20999999999999996,0.31,0.8189999999999998,4.48689138576779,28.869999999999997,4.752082506941689,0.13999999999999999,0.5261427162117723,3.7083333333333335,6.866666666666667,17.185,0.025,3.1,0.4864376130198915
10.2,9.08,6.18,3,57.2,11.02,0.0,15.13,1,4,3,16.6,6.9,7.7,5.4,4.3,3.8,21,2.0,3.16,7.04,0,0.1,-0.3,3.4,26.9,1,2.27,0.6834951456310681,1.8200000000000003,0.6900000000000001,0.18199999999999938,4.758735440931781,11.02,14.184748915065095,0.01,0.517575527265818,3.761111111111111,4.966666666666667,9.36,0.5,0.0,0.44257703081232497
10.27,8.72,6.36,3,69.3,10.99,1.63,27.21,0,5,3,74.8,5.3,5.3,7.2,4.7,4.5,15,0.5,2.15,8.12,1,2.3,1.7,5.9,24.1,1,2.18,0.7830279652844744,1.6399999999999997,0.53,2.788,5.779816513761467,14.25,12.28287841191067,0.43,0.5319235461569743,4.844444444444445,5.666666666666667,9.775,0.125,0.0,0.2615571776155718
10.09,9.62,7.92,3,74.0,10.6,5.31,29.3,0,3,1,13.7,3.3,5.9,6.1,7.0,2.6,15,1.4,2.62,7.46,1,2.0,-1.0,6.3,25.5,1,2.405,0.7320902845927381,0.08000000000000007,0.32999999999999996,0.29600000000000026,6.379310344827586,21.22,7.326732673267326,0.4,0.6068762485543056,1.8138888888888889,3.9,13.559999999999999,0.35,0.0,0.34656084656084657
11.4,9.4,7.98,2,54.7,0.65,4.86,13.03,0,5,3,36.8,7.3,6.6,6.5,5.8,8.0,15,0.9,5.14,6.25,1,4.6,-0.8,5.1,20.6,1,3.1333333333333333,0.5434782608695652,0.019999999999999574,0.73,-0.005999999999999868,33.151515151515156,10.370000000000001,19.493941553813258,0.6599999999999999,0.6101254868022501,4.455555555555556,6.233333333333333,8.485,0.225,0.0,0.8094488188976378
11.65,7.87,7.05,4,70.5,16.94,6.74,18.88,1,5,3,56.2,5.6,6.1,7.3,5.0,5.2,9,1.9,3.13,8.52,1,2.4,1.3,4.2,31.5,1,1.574,0.7251063829787233,0.9500000000000002,0.5599999999999999,1.3300000000000005,3.9297658862876252,30.42,17.73138832997988,0.44000000000000006,0.49146544546211496,4.427777777777778,5.833333333333333,18.26,0.475,5.6,0.36310904872389793
8.87,8.21,6.35,3,37.6,14.9,8.72,21.2,0,2,3,24.9,7.5,5.0,6.7,4.6,2.0,10,1.3,3.29,5.58,1,2.7,0.2,5.7,42.2,1,2.0525,0.6220735785953179,1.6500000000000004,0.75,-0.8250000000000002,2.3647798742138364,32.34,3.3873873873873874,0.47000000000000003,0.47635625181317093,4.191666666666666,4.7,18.67,0.325,0.0,0.5792253521126761
9.28,9.29,7.68,3,68.2,8.7,6.91,14.7,0,4,3,51.5,4.3,5.1,7.4,4.1,5.8,20,0.4,3.54,5.74,1,5.8,1.6,6.0,30.7,1,2.3225,0.6119402985074628,0.3200000000000003,0.43,0.8640000000000009,7.030927835051547,22.52,17.37579617834395,0.78,0.6008407890481836,3.863888888888889,6.366666666666667,13.809999999999999,0.1,0.0,0.6061643835616438
10.89,8.07,6.12,3,39.8,6.88,1.61,13.27,2,2,1,54.5,5.2,4.3,6.7,2.4,8.0,14,1.4,3.03,7.85,1,3.1,-1.1,5.5,27.2,1,2.0175,0.7142857142857142,1.88,0.52,3.3839999999999995,5.050761421319796,10.1,5.578135949544499,0.51,0.47549837965236186,3.5805555555555557,7.433333333333334,7.199999999999999,0.35,0.0,0.38113207547169814
11.72,7.39,6.03,4,37.6,12.31,5.88,5.0,1,3,3,60.4,5.4,5.8,7.0,3.0,5.6,9,0.5,2.83,8.89,0,1.9,-0.6,3.4,37.8,1,1.478,0.7521150592216582,1.9699999999999998,0.54,3.151999999999999,2.8249436513899324,24.07,18.8,0.19,0.43564550992336415,4.477777777777778,6.533333333333334,14.935,0.125,5.4,0.3147942157953281
7.37,9.18,5.96,2,58.8,13.99,6.84,15.84,0,5,5,47.5,5.9,8.0,6.9,4.0,4.9,21,1.9,3.45,3.93,0,1.4,-0.9,4.7,31.1,1,3.06,0.5261044176706827,2.04,0.5900000000000001,2.2439999999999993,3.9226150767178116,27.67,17.458432304038006,0.13999999999999999,0.532225335781235,4.952777777777778,5.933333333333334,17.835,0.475,0.0,0.8560794044665012
8.98,9.35,7.71,2,71.4,13.55,0.68,15.59,2,2,3,59.9,3.0,4.8,7.7,2.0,8.0,14,1.4,1.82,7.15,0,0.1,1.4,6.8,14.5,1,3.1166666666666667,0.7874449339207049,0.29000000000000004,0.3,1.1600000000000001,4.907216494845361,14.91,8.607594936708862,0.01,0.6114441416893733,3.663888888888889,7.8999999999999995,9.855,0.35,0.0,0.2510344827586207
11.98,7.57,6.23,4,67.8,14.81,10.95,18.25,1,4,2,53.1,5.7,6.1,6.7,5.5,3.7,14,0.0,4.39,7.6,0,0.4,1.0,1.9,31.9,1,1.514,0.6291390728476821,1.7699999999999996,0.5700000000000001,2.3009999999999993,4.28842504743833,36.71,14.088311688311688,0.04,0.448326917382292,4.041666666666667,4.966666666666666,21.405,0.0,0.0,0.5701298701298702
11.89,8.78,6.58,2,49.3,11.85,4.79,37.0,2,2,2,27.9,5.5,4.3,5.6,4.1,3.8,21,1.0,3.37,8.52,0,1.5,0.2,3.8,34.1,1,2.9266666666666663,0.7105921601334445,1.42,0.55,2.13,3.836575875486381,21.43,2.594736842105263,0.15,0.5178413447360659,3.275,5.1,12.865,0.25,0.0,0.39095127610208824
10.61,8.92,6.75,1,59.7,8.89,1.84,5.0,2,2,1,56.3,8.3,7.7,6.7,7.9,4.2,20,0.3,3.22,7.39,0,1.4,-0.6,3.5,25.5,1,4.46,0.6900093370681606,1.25,0.8300000000000001,-1.6250000000000009,6.036400404448938,12.57,19.900000000000002,0.13999999999999999,0.5468478594053335,4.663888888888889,4.333333333333333,10.135,0.075,0.0,0.4299065420560748
9.84,8.56,7.98,3,78.4,10.63,2.8,17.67,0,2,3,37.7,5.8,5.9,7.5,6.2,5.8,9,1.7,2.0,7.84,1,3.3,-1.5,4.9,17.5,1,2.14,0.7887323943661972,0.019999999999999574,0.58,0.02399999999999949,6.741186586414446,16.23,8.39850026780932,0.53,0.5561451001624256,3.980555555555556,5.7,11.065000000000001,0.425,5.8,0.2518891687657431
12.92,9.01,6.74,4,44.2,10.06,8.12,29.46,2,5,3,31.6,5.8,6.3,5.3,6.0,4.3,20,0.5,6.32,6.61,0,1.3,0.0,4.6,35.2,1,1.802,0.5076804915514593,1.2599999999999998,0.58,1.512,3.996383363471971,26.299999999999997,7.255416940249507,0.13,0.5384462151394424,3.8111111111111113,4.533333333333334,16.299999999999997,0.125,0.0,0.9418777943368107
12.53,8.47,6.65,2,62.5,4.76,6.06,26.52,0,3,4,21.7,3.0,5.7,5.5,5.5,5.5,10,0.9,4.57,7.97,1,5.4,0.3,5.1,28.1,1,2.8233333333333337,0.6310372129849565,1.3499999999999996,0.3,5.399999999999999,10.850694444444445,16.88,6.813226744186046,0.74,0.4985774551162563,2.9361111111111113,5.166666666666667,11.29,0.225,0.0,0.5662949194547707
10.56,8.01,5.76,3,52.2,16.29,6.38,30.93,2,3,2,90.0,4.3,7.6,7.5,5.5,7.6,14,0.9,4.46,6.1,0,1.0,1.2,5.3,45.4,1,2.0025,0.572232645403377,2.24,0.43,6.048000000000001,3.019086176980914,29.049999999999997,4.9044785468211725,0.1,0.4784946236559139,4.6000000000000005,6.533333333333334,18.325,0.225,0.0,0.7193548387096775
10.38,8.88,7.83,2,61.6,7.68,6.5,5.0,2,4,3,26.3,3.0,4.1,6.8,4.5,5.8,14,1.7,4.82,5.55,1,5.1,-1.4,4.4,30.9,1,2.9600000000000004,0.5295801526717557,0.16999999999999993,0.3,0.6799999999999997,7.096774193548388,20.68,41.06666666666667,0.71,0.5644665748490306,2.7305555555555556,6.033333333333334,12.39,0.425,0.0,0.8530973451327435
8.44,8.06,5.09,2,37.6,17.47,2.98,21.64,0,2,3,7.4,5.8,7.7,5.7,5.8,6.4,14,0.0,3.87,4.57,0,1.0,0.0,5.8,42.0,1,2.686666666666667,0.5351288056206089,2.91,0.58,3.492000000000001,2.0357336220898756,23.43,3.3215547703180213,0.1,0.4290276792051101,3.1388888888888893,5.433333333333334,15.565,0.0,0.0,0.828693790149893
9.64,8.63,6.07,3,59.6,4.55,4.89,9.03,1,5,1,33.9,6.2,4.7,6.2,5.7,4.8,14,1.2,2.64,7.0,1,3.0,-0.2,4.5,13.3,1,2.1575,0.7186858316221766,1.9299999999999997,0.62,1.5439999999999994,10.73873873873874,14.329999999999998,29.71086739780658,0.5,0.49697667722430183,3.341666666666667,5.1000000000000005,9.514999999999999,0.3,0.0,0.371830985915493
9.14,10.34,5.18,1,60.6,5.63,7.76,26.68,0,2,3,31.3,7.4,7.1,4.7,3.7,4.4,20,1.3,3.82,5.33,0,1.4,1.1,4.6,34.2,1,5.17,0.5768398268398268,2.8200000000000003,0.74,-1.1280000000000012,9.14027149321267,21.15,4.378612716763006,0.13999999999999999,0.5650787867747519,4.336111111111111,5.133333333333333,14.125,0.325,0.0,0.7034990791896869
8.12,9.14,7.43,2,53.6,12.07,1.89,18.92,2,3,4,27.8,7.1,5.7,7.1,7.1,5.0,21,0.7,3.47,4.66,0,0.2,1.3,4.6,29.6,1,3.046666666666667,0.5669099756690998,0.5700000000000003,0.71,-0.05699999999999983,4.100994644223412,15.850000000000001,8.072289156626505,0.02,0.5674668874172186,4.472222222222222,5.0,10.775,0.175,0.0,0.7289915966386555
11.04,8.23,7.47,2,39.6,13.37,10.36,8.08,2,2,1,66.4,4.1,4.6,7.7,8.0,7.6,9,0.6,4.46,6.58,1,3.2,0.6,5.0,47.8,1,2.7433333333333336,0.5906642728904848,0.5300000000000002,0.41,1.5370000000000008,2.755741127348643,34.089999999999996,8.722466960352422,0.52,0.5336070888264535,3.5444444444444443,5.766666666666667,19.345,0.15,4.1,0.6676646706586826
11.62,9.75,6.99,3,58.9,7.73,5.21,23.15,2,2,3,31.3,7.0,4.1,5.4,5.9,4.1,14,1.4,4.95,6.66,1,3.1,1.7,5.3,24.7,1,2.4375,0.568259385665529,1.0099999999999998,0.7,0.0,6.7468499427262305,18.15,4.87784679089027,0.51,0.5913272010512485,4.202777777777778,4.533333333333333,11.125,0.35,0.0,0.7322485207100592
8.5,9.48,6.74,2,38.6,3.61,11.19,28.87,0,2,2,23.7,4.4,5.9,6.2,4.4,3.5,21,1.4,1.92,6.58,0,1.1,-1.4,6.9,46.0,1,3.16,0.7651162790697675,1.2599999999999998,0.44000000000000006,3.275999999999999,8.373101952277658,25.99,2.5845329762303315,0.11000000000000001,0.5621108805217908,2.7916666666666665,5.1000000000000005,15.945,0.35,0.0,0.2874251497005988
11.27,8.34,7.89,3,61.8,5.63,5.51,5.0,2,5,3,23.2,4.9,5.3,6.8,8.0,2.0,10,1.2,3.77,7.5,0,0.0,-0.8,5.4,23.8,1,2.085,0.6596306068601584,0.11000000000000032,0.49000000000000005,0.23100000000000062,9.32126696832579,16.65,51.5,0.0,0.5304218783124868,3.277777777777778,3.6,10.975,0.3,0.0,0.4960526315789474
10.38,8.48,5.39,3,54.1,6.37,8.19,11.53,2,3,3,34.3,9.0,7.5,5.7,5.2,5.1,20,1.4,3.13,7.25,1,2.4,-1.0,4.9,36.5,1,2.12,0.6917938931297709,2.6100000000000003,0.9,-5.220000000000001,7.34056987788331,22.75,12.952913008778932,0.44000000000000006,0.4701099510302134,4.9527777777777775,5.199999999999999,15.125,0.35,0.0,0.42585034013605444
9.25,8.57,7.0,3,64.6,9.24,9.8,27.14,2,2,2,60.6,5.0,5.2,7.6,5.9,5.4,10,0.6,2.47,6.77,1,2.5,-0.9,6.4,40.5,1,2.1425,0.7240641711229946,1.0,0.5,2.0,6.308593749999999,28.840000000000003,4.5913290689410085,0.45,0.5359599749843652,4.016666666666667,5.7,17.020000000000003,0.15,0.0,0.3595342066957788
8.06,10.04,6.4,1,80.1,12.18,9.47,35.83,2,3,3,23.0,8.5,8.0,5.8,6.9,7.6,15,1.0,3.34,4.72,1,5.5,0.9,6.2,40.9,1,5.02,0.5784313725490196,1.5999999999999996,0.85,-2.3999999999999995,6.077389984825493,31.12,6.524572359489547,0.75,0.5831558567279767,4.472222222222222,5.5,19.560000000000002,0.25,0.0,0.6929460580912864
9.58,10.54,6.5,1,32.8,8.33,6.3,15.36,2,5,3,46.3,7.6,7.7,5.6,2.2,8.0,10,1.9,4.62,4.96,0,1.8,1.6,8.2,42.7,1,5.27,0.512396694214876,1.5,0.76,-0.8999999999999995,3.515541264737406,20.93,10.024449877750612,0.18,0.6300687456411278,4.819444444444444,7.133333333333333,14.315,0.475,0.0,0.9130434782608696
9.48,8.65,7.68,2,59.0,10.69,7.83,20.2,2,3,4,49.1,5.4,6.2,7.7,8.0,6.6,15,1.0,3.94,5.54,1,5.1,1.7,3.4,34.2,1,2.8833333333333333,0.5782881002087683,0.3200000000000003,0.54,0.5120000000000003,5.04704875962361,26.35,8.349056603773585,0.71,0.5580045156434792,4.497222222222223,5.433333333333334,16.275000000000002,0.25,0.0,0.698581560283688
8.61,9.89,5.39,2,64.3,16.37,5.87,22.54,0,3,4,65.8,5.7,7.9,6.1,8.0,7.3,20,1.2,2.48,6.14,0,1.0,-0.8,6.2,35.5,1,3.296666666666667,0.7049368541905856,2.6100000000000003,0.5700000000000001,3.393,3.7017846862406443,28.11,8.194562446898894,0.1,0.5647125999238676,5.061111111111111,5.133333333333334,18.005,0.3,0.0,0.39743589743589747
10.01,9.31,5.78,3,55.8,12.79,5.52,24.11,1,3,3,28.3,6.0,7.7,5.4,6.2,5.9,21,1.3,4.52,5.49,0,0.4,1.2,7.3,37.1,1,2.3275,0.5430267062314541,2.2199999999999998,0.6,2.2199999999999998,4.046410442349528,23.83,6.666666666666666,0.04,0.524556296365856,3.7861111111111114,5.033333333333333,15.764999999999999,0.325,0.0,0.8085867620751341
11.58,8.08,7.57,2,50.0,8.28,6.23,34.69,2,3,2,36.6,5.7,4.5,7.0,3.8,5.7,14,1.9,5.23,6.35,1,3.1,0.8,4.5,36.7,1,2.6933333333333334,0.5436643835616438,0.4299999999999997,0.5700000000000001,0.5589999999999996,5.387931034482759,20.740000000000002,4.202857943401513,0.51,0.5107458912768648,3.5833333333333335,6.3,12.620000000000001,0.475,0.0,0.8108527131782948
8.73,8.19,6.46,3,41.7,9.87,7.08,9.94,0,2,2,43.1,5.1,5.3,7.3,5.7,8.0,10,1.8,4.14,4.59,1,2.8,-0.0,5.1,38.3,1,2.0475,0.5198187995469988,1.54,0.51,2.9260000000000006,3.836246550137995,24.03,7.623400365630713,0.48,0.48687208956702666,3.5638888888888887,6.533333333333334,14.665000000000001,0.45,0.0,0.8827292110874201
7.03,9.28,6.01,3,91.6,3.62,9.41,17.23,1,5,3,35.4,6.7,7.1,6.6,5.3,6.1,15,1.6,3.04,3.98,1,2.8,0.4,5.0,23.6,1,2.32,0.5582047685834503,1.9900000000000002,0.67,0.5969999999999998,19.826839826839826,22.44,25.12342292923752,0.48,0.5333333333333332,4.216666666666666,5.8,14.77,0.4,0.0,0.7450980392156863
8.84,8.19,6.46,2,76.0,13.45,9.26,21.03,0,2,4,5.0,5.3,5.8,6.3,5.4,3.9,21,1.3,2.67,6.17,0,0.6,-0.6,4.6,25.0,1,2.73,0.6901565995525727,1.54,0.53,2.6180000000000003,5.259515570934257,31.97,6.8996822514752605,0.06,0.4691617338170708,3.238888888888889,4.933333333333334,18.884999999999998,0.325,0.0,0.4258373205741627
8.56,9.06,6.1,3,39.1,6.25,2.97,11.79,2,3,4,43.6,4.5,5.9,6.6,5.7,7.9,10,1.6,3.82,4.74,1,5.9,0.2,3.3,25.8,1,2.265,0.5473441108545035,1.9000000000000004,0.45,4.750000000000001,5.393103448275863,12.190000000000001,9.171227521501175,0.79,0.5275621118012424,4.044444444444444,6.266666666666666,9.045000000000002,0.4,0.0,0.7892561983471075
9.63,9.35,6.06,4,58.4,4.59,6.94,35.0,2,5,5,45.4,5.1,7.0,6.1,4.4,4.4,20,0.0,3.27,6.36,1,2.3,1.5,6.2,29.5,1,1.8699999999999999,0.6536485097636177,1.9400000000000004,0.51,3.6860000000000013,10.447227191413237,18.47,8.11111111111111,0.43,0.5441319107662463,4.627777777777777,5.366666666666667,12.735,0.0,0.0,0.5061919504643962
10.23,8.46,6.48,4,50.0,17.28,9.43,20.59,2,4,1,22.4,7.3,5.9,6.1,4.0,6.8,14,0.5,4.06,6.17,1,2.6,1.7,3.2,44.3,1,1.6920000000000002,0.5972894482090997,1.5199999999999996,0.73,-0.45599999999999963,2.735229759299781,36.14,9.263547938860583,0.45999999999999996,0.4933903576982894,3.3888888888888893,6.3,21.02,0.125,0.0,0.6475279106858054
11.78,9.91,7.72,2,55.5,8.37,10.72,16.91,0,4,2,32.2,7.5,4.2,5.8,8.0,6.1,9,0.4,5.08,6.69,1,4.5,1.2,6.4,34.5,1,3.3033333333333332,0.5631313131313133,0.28000000000000025,0.75,-0.14000000000000012,5.92315901814301,29.810000000000002,12.39530988274707,0.65,0.6294727927164937,4.061111111111111,4.633333333333333,17.005000000000003,0.1,7.5,0.748159057437408
12.8,7.84,6.58,3,82.1,2.74,7.88,11.55,1,2,5,49.8,7.2,5.8,6.5,5.8,6.7,14,0.4,6.37,6.43,0,0.4,1.0,1.9,17.7,1,1.96,0.49844961240310076,1.42,0.72,-0.28400000000000025,21.95187165775401,18.5,13.083665338645417,0.04,0.47257383966244715,5.449999999999999,5.8,12.15,0.1,0.0,0.9754977029096479
9.95,8.46,7.25,3,72.4,16.54,0.14,15.91,0,2,2,5.0,5.9,5.2,6.3,4.9,6.0,14,0.6,4.24,5.71,0,0.6,-1.8,4.5,14.7,1,2.115,0.5681592039800996,0.75,0.5900000000000001,0.8249999999999997,4.127708095781072,16.82,8.562980484920166,0.06,0.5076,2.772222222222222,5.8,11.01,0.15,0.0,0.7297762478485371
9.86,8.23,7.08,2,50.9,8.0,2.8,17.96,1,3,3,29.5,5.1,4.0,6.9,3.9,5.6,15,1.6,2.04,7.82,0,1.9,-0.2,5.0,25.7,1,2.7433333333333336,0.7851405622489961,0.9199999999999999,0.51,1.7480000000000002,5.655555555555555,13.6,8.05379746835443,0.19,0.5009637820837983,3.5194444444444444,6.2,8.8,0.4,0.0,0.25757575757575757
10.16,8.75,6.42,2,54.2,7.72,10.08,5.0,0,4,1,46.6,5.7,4.1,6.5,4.3,5.0,14,0.1,3.4,6.76,1,4.0,0.7,6.0,29.6,1,2.9166666666666665,0.6588693957115009,1.58,0.5700000000000001,2.054,6.215596330275231,27.88,36.13333333333333,0.6,0.5207300138861338,3.527777777777778,5.733333333333333,15.989999999999998,0.025,0.0,0.4956268221574344
9.1,9.52,7.76,3,48.6,6.21,8.02,5.13,1,3,2,47.6,5.5,4.6,7.2,3.4,8.0,20,2.0,2.27,6.83,0,0.8,1.6,4.1,31.6,1,2.38,0.7423913043478262,0.2400000000000002,0.55,0.3600000000000003,6.740638002773926,22.25,23.78466557911909,0.08,0.6163141993957703,3.8222222222222224,7.266666666666667,13.425,0.5,0.0,0.32756132756132755
11.61,7.49,7.3,4,70.1,12.37,6.41,24.76,0,2,1,24.0,6.2,5.5,6.9,6.2,2.3,14,1.7,2.69,8.92,0,1.0,0.1,2.6,29.4,1,1.498,0.761742100768574,0.7000000000000002,0.62,0.56,5.243081525804039,25.189999999999998,5.442546583850931,0.1,0.45950920245398774,3.0666666666666664,4.333333333333333,15.344999999999999,0.425,0.0,0.2982261640798226
9.15,8.1,6.27,3,73.8,10.41,10.53,22.9,1,2,2,87.1,7.0,5.3,8.2,2.0,6.7,9,1.9,4.32,4.83,1,3.2,-1.1,6.0,29.1,1,2.025,0.5221621621621622,1.7300000000000004,0.7,0.0,6.4680105170902715,31.47,6.175732217573222,0.52,0.49759393877342073,5.419444444444444,7.633333333333333,18.384999999999998,0.475,7.0,0.8762677484787019
11.58,8.17,6.14,2,76.7,15.98,5.73,6.99,0,5,2,68.1,6.7,5.8,6.8,3.7,6.2,20,0.8,4.81,6.76,1,3.7,-0.8,2.2,21.9,1,2.723333333333333,0.5787671232876712,1.8600000000000003,0.67,0.5579999999999997,4.517078916372203,27.440000000000005,47.99749687108886,0.5700000000000001,0.48849028400597916,4.791666666666667,6.433333333333334,16.62,0.2,0.0,0.7011661807580175
12.05,9.7,6.89,3,52.7,5.49,0.04,5.0,0,4,2,55.9,6.8,5.1,5.9,3.0,2.0,14,0.7,3.88,8.17,0,0.5,-0.1,7.2,21.2,1,2.425,0.6724279835390946,1.1100000000000003,0.6799999999999999,0.22200000000000025,8.120184899845917,5.57,35.13333333333333,0.05,0.5995673225507365,4.486111111111112,4.966666666666667,5.335,0.175,0.0,0.46916565900846435
9.8,7.1,7.95,4,73.4,6.2,0.0,6.44,2,2,1,60.0,3.0,5.5,9.0,4.6,2.5,15,1.9,3.07,6.73,0,1.5,-0.0,3.0,15.5,1,1.42,0.6797979797979798,0.04999999999999982,0.3,0.1999999999999993,10.194444444444445,6.2,19.731182795698924,0.15,0.4717607973421927,3.0,5.633333333333333,5.85,0.475,0.0,0.4494875549048316
10.73,9.78,6.25,3,63.2,8.62,8.91,27.24,0,3,4,15.9,4.6,5.3,4.8,6.8,8.0,10,0.8,4.1,6.62,1,2.2,-0.1,6.5,32.2,1,2.445,0.6112650046168052,1.75,0.45999999999999996,4.200000000000001,6.5696465696465705,26.439999999999998,6.71388101983003,0.42000000000000004,0.5593365742064627,3.308333333333333,5.333333333333333,15.87,0.2,0.0,0.6101190476190476
9.6,8.37,6.97,2,51.3,12.0,3.0,13.52,0,4,3,39.6,6.9,4.0,7.1,5.3,5.1,14,1.1,3.84,5.77,0,1.4,-0.0,4.7,28.1,1,2.7899999999999996,0.5948453608247423,1.0300000000000002,0.6900000000000001,0.10299999999999966,3.946153846153846,18.0,14.132231404958677,0.13999999999999999,0.5113011606597434,4.4,5.633333333333333,11.0,0.275,0.0,0.6541737649063033
8.8,9.15,6.86,3,53.5,8.06,8.71,35.34,1,2,1,15.2,5.9,7.4,6.2,7.1,3.7,10,0.9,3.38,5.42,0,1.4,-1.7,3.3,42.6,1,2.2875,0.6089887640449438,1.1399999999999997,0.5900000000000001,1.2539999999999993,5.9050772626931565,25.480000000000004,2.9444138690148596,0.13999999999999999,0.5418476115278327,2.7222222222222228,4.266666666666667,16.44,0.225,0.0,0.6123188405797102
8.53,9.71,7.29,3,67.3,10.99,3.18,26.46,1,3,3,46.4,6.7,4.9,7.0,6.8,3.0,9,0.5,3.02,5.51,1,4.9,1.0,7.5,30.7,1,2.4275,0.6384704519119352,0.71,0.67,0.21299999999999986,5.61301084236864,17.35,7.352512745812089,0.6900000000000001,0.609286760092031,4.522222222222222,4.3999999999999995,11.125,0.125,6.7,0.5383244206773619
9.04,8.76,7.86,3,56.6,4.03,5.9,15.74,2,2,3,50.4,7.4,6.0,7.9,2.0,5.6,15,0.4,1.89,7.15,1,4.2,-1.5,3.3,31.2,1,2.19,0.7822757111597376,0.13999999999999968,0.74,-0.055999999999999925,11.252485089463221,15.830000000000002,6.7622461170848265,0.62,0.5725490196078431,4.866666666666667,7.166666666666667,10.915000000000001,0.1,0.0,0.26068965517241377
9.93,7.52,7.68,2,58.7,10.95,2.44,9.54,1,2,3,49.7,3.0,5.2,8.2,4.0,6.2,10,0.7,2.64,7.29,0,0.5,0.6,3.1,27.1,1,2.5066666666666664,0.7268195413758725,0.3200000000000003,0.3,1.2800000000000011,4.91213389121339,15.829999999999998,11.138519924098674,0.05,0.4854222700376546,3.380555555555555,6.8,10.514999999999999,0.175,0.0,0.3572395128552098
10.72,7.91,7.89,2,48.8,15.41,5.56,27.07,2,5,3,46.5,8.5,6.6,7.8,4.1,3.1,15,0.6,2.74,7.98,0,0.8,-1.9,2.3,34.1,1,2.6366666666666667,0.7375231053604436,0.11000000000000032,0.85,-0.16500000000000048,2.9737964655697744,26.53,8.692554328464553,0.08,0.5158134985327683,5.125,5.6000000000000005,16.565,0.15,0.0,0.33910891089108913
9.97,8.25,5.65,3,51.3,13.29,8.86,23.97,0,2,3,31.4,7.0,6.9,6.0,3.8,7.1,14,1.5,2.65,7.32,0,1.8,0.2,5.0,38.1,1,2.0625,0.7269116186693148,2.3499999999999996,0.7,0.0,3.589923023093072,31.009999999999998,4.1089307168602325,0.18,0.462789827973074,4.205555555555556,6.433333333333334,18.955,0.375,0.0,0.35714285714285715
12.3,7.62,7.2,3,66.9,7.0,5.29,25.87,0,5,1,24.5,6.9,6.5,6.5,3.7,5.9,21,0.3,4.62,7.68,1,4.5,1.2,4.0,23.5,1,1.905,0.6193548387096773,0.7999999999999998,0.6900000000000001,0.0799999999999997,8.3625,17.58,12.448827688872347,0.65,0.4648703609557702,3.3138888888888887,6.233333333333333,12.04,0.075,0.0,0.5938303341902315
8.44,8.36,5.25,2,64.8,14.16,5.99,12.88,0,5,3,74.6,8.8,7.7,7.3,5.0,6.5,15,1.7,2.99,5.46,1,4.3,1.9,2.5,32.4,1,2.7866666666666666,0.639344262295082,2.75,0.8800000000000001,-4.950000000000002,4.274406332453825,26.14,23.34293948126801,0.63,0.47753236862147747,6.0055555555555555,6.266666666666667,16.92,0.425,0.0,0.537769784172662
11.46,8.28,6.63,3,52.9,6.79,8.0,25.45,2,3,1,49.7,5.4,5.3,6.6,2.0,8.0,14,1.9,2.91,8.56,1,4.6,0.2,2.9,33.5,1,2.07,0.740484429065744,1.37,0.54,2.1919999999999997,6.790757381258023,22.79,6.0,0.6599999999999999,0.5005541561712845,3.5138888888888893,7.533333333333334,14.045,0.475,0.0,0.3360277136258661
9.55,9.8,6.45,3,72.2,5.62,7.86,20.56,0,5,2,29.7,5.0,6.3,5.7,2.6,5.8,9,1.7,3.7,5.85,0,1.0,1.2,5.8,26.5,1,2.45,0.6062176165803108,1.5499999999999998,0.5,3.0999999999999996,10.906344410876134,21.34,16.743970315398887,0.1,0.574611550864849,3.158333333333333,6.3,13.82,0.425,5.0,0.6218487394957984
7.61,10.68,5.46,3,64.9,8.17,6.21,33.04,2,5,4,59.2,6.1,7.9,5.8,4.7,6.3,10,1.7,1.87,5.74,1,4.4,1.0,5.5,38.2,1,2.67,0.7444876783398184,2.54,0.61,2.286000000000001,7.07742639040349,20.59,9.532902467685076,0.64,0.60843144701861,5.011111111111111,5.8,14.245000000000001,0.425,0.0,0.3202054794520548
11.3,8.78,7.52,2,48.1,10.47,3.87,31.98,1,2,2,10.7,6.0,6.5,5.9,6.5,3.4,15,1.0,3.89,7.41,1,5.9,-0.3,2.8,33.1,1,2.9266666666666663,0.65,0.4800000000000004,0.6,0.4800000000000004,4.193548387096774,18.21,2.9169193450576105,0.79,0.5385952356609753,2.9638888888888886,4.266666666666667,12.355,0.25,0.0,0.5179760319573902
