screen_time_hours,work_hours,sleep_hours,break_frequency,typing_speed_wpm,backspace_rate,pause_frequency,app_switch_rate,usage_type,focus_session_count,hydration_level,physical_activity,cognitive_load_score,burnout_level
9.83,3.71,3.58,7,68.8,6.6,7.58,20.34,0,0,4,36.7,16.7,1
11.8,10.89,5.09,3,88.2,10.55,8.36,15.4,1,2,1,22.2,14.5,1
9.77,3.06,5.67,10,58.0,6.57,4.72,13.12,0,7,3,66.2,8.0,1
14.03,5.24,8.85,2,23.5,9.84,11.23,17.25,0,5,1,79.3,32.8,1
15.64,10.01,3.44,7,83.6,12.06,0.59,24.54,2,7,2,41.5,0.0,2
4.96,2.86,6.92,9,72.0,9.15,7.44,0.0,0,8,2,5.1,5.3,0
2.12,1.67,3.34,4,39.6,2.58,6.58,22.96,1,0,3,3.6,12.7,1
8.39,2.11,5.63,4,50.6,4.41,3.75,28.75,0,3,3,79.3,9.7,1
10.59,4.41,3.71,9,76.4,18.47,2.2,19.57,2,6,4,49.2,10.3,1
13.38,3.37,5.68,8,28.1,11.86,9.33,24.49,2,4,5,65.7,29.8,1
14.02,1.54,5.39,6,59.4,10.64,1.67,21.98,0,5,1,94.6,11.5,1
8.86,1.6,7.97,4,60.8,19.32,0.0,15.69,1,0,5,76.9,12.1,1
13.75,6.21,7.3,0,42.5,8.62,7.99,28.43,0,6,2,2.3,23.5,1
14.99,1.97,5.76,10,55.1,4.41,2.07,28.78,0,3,2,66.6,7.7,1
7.58,1.86,3.45,3,40.8,12.59,4.12,6.69,0,5,5,61.1,16.6,1
13.63,4.04,5.17,0,77.9,7.64,0.0,18.26,0,8,4,108.1,0.0,1
4.94,2.87,4.73,4,94.7,7.06,7.9,10.46,1,2,1,36.0,1.9,1
4.92,1.36,5.47,3,61.6,7.46,1.68,13.78,2,6,4,55.7,4.7,1
2.6,1.41,4.03,1,88.4,4.08,3.33,26.25,1,1,4,14.0,0.6,1
11.62,5.48,8.57,9,81.0,13.71,7.64,18.2,0,8,1,28.7,7.4,1
13.03,6.44,5.58,3,64.6,14.57,6.39,34.73,1,5,1,32.0,19.8,2
2.18,1.21,6.66,0,75.6,6.46,7.68,18.64,0,2,1,32.6,8.8,0
2.51,2.3,6.17,8,76.9,4.66,5.47,13.01,0,4,1,114.8,2.9,0
12.23,7.84,3.19,6,64.1,14.02,1.27,25.1,0,8,1,68.7,12.6,2
11.26,4.67,5.33,1,52.3,2.73,6.98,18.75,1,3,2,118.8,9.9,1
7.69,5.99,4.21,10,74.2,11.48,9.24,34.85,1,4,2,1.0,27.3,1
15.21,6.26,5.6,8,23.8,11.97,6.99,27.15,2,4,1,59.2,31.2,1
15.53,1.91,8.42,7,76.1,24.76,8.1,17.41,2,7,1,81.4,30.3,1
6.79,2.85,7.71,7,59.3,8.49,6.4,15.1,0,3,3,61.8,5.9,0
2.04,1.36,3.43,5,61.2,4.64,1.01,28.42,2,7,5,109.0,0.0,1
9.53,8.46,3.3,9,30.3,11.03,1.09,21.32,0,1,2,51.0,4.8,2
12.96,6.19,3.15,1,56.7,7.95,8.46,33.11,1,2,3,27.8,18.1,2
7.01,1.98,6.11,0,54.2,12.93,4.17,0.0,0,4,3,87.0,5.7,1
5.45,1.96,6.28,6,42.8,7.75,0.75,13.05,1,3,3,58.1,7.3,0
12.09,5.03,7.25,7,59.1,6.88,8.72,15.97,0,8,3,112.9,15.3,1
8.89,4.72,3.89,7,77.3,3.59,5.34,27.92,2,4,5,57.3,2.6,1
7.76,4.59,8.8,8,68.5,8.63,7.87,13.42,0,4,2,34.5,10.7,0
9.62,2.27,7.9,6,34.8,0.0,1.87,2.91,0,1,1,33.3,0.0,0
6.19,3.9,4.5,10,39.4,2.61,10.86,33.89,2,4,4,79.5,28.6,1
2.91,1.94,8.96,2,62.8,5.14,8.44,13.01,2,8,4,69.1,18.1,0
10.57,2.53,5.74,8,40.7,7.97,3.24,9.78,0,2,3,8.9,3.9,1
10.99,8.48,6.12,1,76.6,6.92,3.55,6.94,1,8,4,45.4,0.0,1
14.91,7.89,7.87,4,42.3,12.98,7.8,28.82,2,6,5,116.0,25.1,1
6.02,4.09,4.11,9,86.9,3.62,7.05,19.88,1,6,4,5.6,4.4,1
14.37,9.28,5.27,5,33.9,12.84,3.92,21.28,1,7,3,110.7,19.7,2
7.65,5.38,5.31,10,66.7,7.1,8.66,34.18,1,5,2,9.2,19.9,1
9.15,6.86,8.48,9,79.7,3.34,4.39,26.56,1,0,4,74.4,0.0,1
7.63,6.55,5.89,10,73.2,10.49,6.74,29.1,1,8,1,103.9,25.1,1
4.36,1.43,6.38,0,88.8,4.74,1.59,22.0,2,5,4,62.6,0.0,1
9.68,7.98,4.06,2,85.4,9.53,2.99,18.47,2,7,3,38.1,6.0,2
11.25,6.34,6.67,4,95.7,8.65,7.96,18.01,0,5,3,56.8,0.0,1
13.31,8.21,4.11,1,88.6,8.66,1.75,21.35,1,0,1,116.1,0.0,2
2.72,1.55,6.72,7,66.4,8.59,3.77,38.05,2,2,5,66.6,17.3,0
15.45,10.28,8.53,10,41.1,10.97,2.74,11.68,0,1,2,42.4,13.5,1
7.35,3.4,4.43,6,51.1,3.04,5.59,10.0,0,3,2,79.6,4.9,1
7.73,3.85,7.0,3,53.4,7.21,7.18,23.77,0,6,4,60.9,16.3,1
6.63,3.79,3.34,5,52.9,11.31,2.97,28.29,0,5,1,84.4,9.1,1
3.77,1.63,4.4,5,89.6,5.26,1.37,21.45,0,6,4,101.0,0.0,1
7.03,3.42,4.96,9,92.6,8.12,7.58,29.07,2,5,2,57.0,14.5,1
14.69,6.99,5.79,3,63.3,19.52,5.88,13.47,1,3,2,21.9,19.2,2
3.24,2.35,3.54,2,49.5,4.33,7.08,29.37,0,2,5,58.8,15.6,1
9.3,1.88,3.85,7,54.6,11.75,3.14,11.63,0,7,5,61.5,17.5,1
7.45,3.93,7.69,4,77.8,2.28,4.57,20.93,2,5,5,2.7,0.0,1
14.89,8.28,5.41,10,35.6,0.0,10.37,6.91,0,6,5,1.1,21.6,2
2.71,1.5,8.11,5,63.0,9.05,1.45,12.76,0,8,3,75.5,0.0,0
13.99,9.13,3.93,4,87.2,17.71,5.87,30.05,1,2,5,66.2,15.2,2
7.26,4.56,7.22,2,73.4,11.55,4.14,29.61,1,3,2,73.9,15.5,1
3.88,1.44,4.51,9,39.8,10.85,3.98,19.81,0,8,1,81.4,22.3,0
5.0,4.09,4.92,5,48.1,9.1,2.22,16.37,1,6,3,106.3,8.6,1
13.2,9.44,6.0,4,37.6,17.44,5.95,25.61,1,8,3,55.4,28.5,2
2.45,1.91,7.37,2,74.5,4.64,6.84,13.92,2,6,3,70.2,2.2,0
12.91,11.22,3.4,3,55.5,9.13,7.39,15.99,0,4,4,3.8,25.2,2
15.13,10.92,8.93,9,65.0,14.49,3.54,21.95,1,7,5,13.8,2.2,1
10.64,5.66,8.84,3,38.0,11.29,2.07,21.42,1,0,3,47.2,8.7,1
12.49,1.82,8.16,7,68.3,15.11,2.23,24.2,1,4,1,53.2,9.6,1
13.63,10.4,7.73,9,27.0,8.31,5.71,23.56,1,8,2,59.9,18.6,1
8.51,1.07,6.19,8,42.6,16.58,0.5,13.77,0,1,3,113.0,11.4,0
7.8,3.27,4.27,5,84.9,4.69,10.49,15.29,1,6,4,73.8,9.5,1
10.85,9.74,6.88,4,60.5,15.67,5.85,30.98,1,0,5,75.9,21.1,1
8.83,2.32,6.78,3,62.4,20.15,3.67,11.29,0,3,5,89.1,17.0,1
2.98,1.96,4.94,0,64.4,6.35,3.87,12.64,0,4,4,2.4,2.6,1
15.44,11.38,8.29,2,36.2,14.1,2.73,27.87,2,5,2,103.6,26.8,2
8.17,4.32,8.73,3,35.8,8.68,1.57,30.73,2,6,3,32.9,8.6,0
8.47,1.14,6.59,8,83.9,8.64,4.41,11.86,0,5,1,53.2,4.9,0
6.32,5.5,5.96,3,57.9,10.43,7.96,15.51,0,5,3,10.8,16.2,1
2.15,1.09,5.18,6,54.9,17.24,6.07,14.41,0,1,2,35.2,17.3,0
6.5,5.41,8.83,5,82.6,10.27,6.2,30.84,2,1,2,37.1,8.0,1
13.41,9.99,3.08,1,44.1,20.44,7.23,32.69,2,3,3,38.0,23.3,2
9.1,2.67,7.02,7,79.5,17.65,6.66,12.58,1,8,3,19.2,14.3,1
4.77,3.88,7.62,3,73.6,10.83,8.56,18.18,1,3,1,94.7,15.5,0
3.67,1.44,8.34,2,61.8,12.24,10.03,6.97,0,6,1,98.3,20.8,0
7.17,2.41,5.03,0,67.6,5.91,7.95,24.27,1,6,1,82.4,16.1,1
3.02,2.5,8.7,4,86.1,7.12,5.17,22.72,2,8,3,3.5,1.7,0
2.67,1.48,6.74,2,49.2,5.69,9.32,24.43,0,1,2,117.8,19.1,0
6.88,4.05,8.62,2,48.0,3.67,7.77,26.7,1,5,1,12.0,16.5,1
9.64,3.76,4.94,5,72.2,8.81,0.0,0.0,0,6,5,67.3,0.0,1
2.23,1.15,3.98,1,46.2,0.02,5.72,30.88,2,3,2,34.3,7.6,1
5.49,4.38,3.2,1,49.4,6.66,5.19,14.8,1,2,1,65.1,10.0,1
10.13,5.52,5.12,1,63.6,9.2,3.54,14.77,0,7,2,58.2,6.9,1
14.91,8.9,7.81,6,39.9,16.92,7.5,23.34,2,1,2,115.6,26.9,1
8.51,4.33,7.49,10,80.6,4.63,2.39,23.53,2,1,5,96.9,0.0,0
15.45,1.35,6.55,3,63.2,13.07,8.67,26.44,2,8,1,1.4,26.5,1
7.77,7.37,7.6,6,79.4,12.54,5.94,31.32,1,4,4,3.9,14.4,1
8.95,7.87,4.12,7,41.5,9.33,4.49,24.73,0,7,5,76.4,20.4,1
7.95,1.86,8.46,6,64.8,7.96,5.8,20.16,1,1,2,85.7,14.1,0
8.47,5.13,4.87,1,79.5,9.55,2.17,17.11,2,6,1,95.7,5.1,1
6.89,1.23,4.52,5,73.6,5.62,1.54,18.79,1,5,1,11.3,1.8,1
4.83,3.28,5.18,8,50.4,8.46,4.08,17.9,1,2,4,81.2,9.7,1
4.56,1.28,8.66,5,71.7,4.99,0.0,13.88,1,4,2,112.3,0.0,0
7.44,2.02,6.14,3,95.0,5.23,7.81,26.03,2,8,2,117.4,3.8,1
3.78,3.15,5.89,8,78.3,1.12,2.61,21.29,0,0,2,94.2,0.0,1
2.19,1.62,6.45,4,51.2,8.14,0.0,10.91,0,6,3,59.8,5.1,0
12.22,4.38,4.58,6,68.8,11.63,6.73,16.21,0,8,4,101.3,5.6,1
9.97,5.55,8.48,2,59.9,5.01,3.59,17.33,0,2,2,28.9,0.0,1
4.39,3.28,5.21,6,37.6,11.29,8.78,33.29,2,3,1,91.3,32.4,1
4.41,4.34,4.75,9,87.0,9.93,3.21,28.92,2,4,2,53.4,8.1,1
2.37,1.25,5.83,0,64.8,8.73,4.24,9.52,0,4,1,31.4,9.7,1
11.56,3.4,4.29,9,56.4,10.14,5.59,14.08,0,6,3,117.2,10.7,1
6.36,2.0,7.16,6,84.1,6.66,6.07,6.87,1,0,4,111.6,0.0,0
7.33,3.54,6.01,9,71.2,3.49,1.13,21.1,1,2,3,8.0,0.0,1
6.43,2.86,3.79,5,47.3,8.45,5.27,22.48,1,7,1,28.6,18.6,1
4.95,1.22,7.44,3,69.8,10.3,2.14,0.0,1,2,5,105.2,3.9,0
10.18,9.32,8.47,0,77.6,6.41,10.6,19.26,0,6,3,84.7,12.0,1
15.88,7.49,7.26,7,31.6,17.19,5.98,25.13,0,1,1,54.9,20.3,1
2.02,1.92,4.72,3,45.3,0.0,5.1,15.08,0,8,2,25.8,7.3,0
13.38,8.13,8.6,5,66.0,11.94,9.35,29.05,1,0,4,28.0,21.9,1
4.73,3.89,4.57,9,89.8,5.0,7.32,11.5,1,2,2,116.2,2.5,1
5.68,1.58,4.02,6,62.1,0.99,6.09,8.53,1,4,1,52.5,3.7,1
7.3,1.26,7.58,4,46.7,4.15,14.42,13.31,0,8,5,39.8,28.0,0
11.03,7.08,4.68,4,71.1,20.38,5.99,17.63,0,2,4,100.9,20.2,1
6.36,5.89,5.42,1,71.9,12.37,2.38,7.53,0,6,2,27.7,3.6,1
4.76,3.82,4.04,0,48.8,7.6,2.82,23.47,2,7,3,36.3,12.6,1
9.7,4.36,8.77,10,73.3,12.35,1.61,28.06,0,8,5,45.0,4.9,0
10.02,5.93,4.14,5,79.1,9.85,2.39,26.75,2,7,3,74.7,7.0,1
3.95,2.62,6.05,8,97.5,0.93,3.91,10.12,0,6,2,57.3,0.0,0
15.0,11.81,5.72,1,75.3,15.41,10.77,12.24,0,5,1,37.3,28.2,2
5.84,5.62,7.59,4,83.8,5.95,3.22,30.54,0,2,4,115.3,5.0,1
7.56,6.95,6.27,10,74.3,9.24,3.52,12.66,0,1,4,3.6,2.8,1
8.63,1.14,3.31,5,86.2,10.09,7.02,6.95,1,4,5,5.1,8.0,1
13.97,2.85,8.47,1,29.6,6.62,9.4,14.75,0,8,2,47.8,30.2,1
13.7,11.74,6.64,6,33.6,10.78,3.81,22.75,1,6,4,102.1,16.3,2
11.16,3.94,8.92,2,65.1,12.4,9.89,12.26,0,4,1,3.5,24.6,1
13.84,5.4,5.34,8,43.0,7.33,4.93,16.92,0,8,5,102.1,12.0,1
5.3,2.83,4.71,6,78.0,7.27,3.99,27.61,2,1,3,20.6,3.4,1
11.44,5.39,6.23,6,39.4,5.69,8.1,22.1,0,1,4,114.3,22.3,1
5.47,1.44,6.29,6,56.9,5.86,7.88,14.02,1,6,5,90.8,6.9,0
12.81,9.44,6.92,0,70.4,6.91,10.39,23.9,1,5,1,49.2,11.5,1
10.55,5.71,8.03,2,51.9,13.27,5.07,18.83,1,2,4,18.9,21.4,1
7.16,1.43,6.55,1,80.0,9.17,2.2,33.09,2,0,1,56.5,6.1,1
14.68,1.59,3.5,7,86.5,17.16,2.91,23.52,1,0,4,114.6,12.7,1
11.72,10.46,4.78,6,54.5,5.72,5.86,6.77,0,5,1,61.9,10.0,1
3.46,1.18,6.04,3,59.4,10.27,3.59,21.83,0,7,1,90.8,9.1,0
13.66,9.39,7.92,2,63.1,17.14,6.6,18.0,0,6,4,100.4,20.7,1
10.62,10.59,3.21,2,58.8,10.85,5.22,18.33,1,1,2,22.0,11.4,2
12.06,5.53,6.42,10,45.4,5.92,0.96,24.83,2,4,4,35.5,3.6,1
3.9,2.68,7.26,0,53.2,6.94,0.42,13.85,0,8,2,89.2,0.0,0
14.53,2.95,6.21,3,49.7,18.77,1.82,19.84,2,7,5,113.2,19.4,1
6.46,4.28,7.05,4,77.6,9.66,3.19,25.97,0,3,2,30.3,0.3,1
9.15,1.17,3.78,0,34.2,8.65,2.83,18.93,1,0,1,30.5,12.0,1
7.0,4.41,6.21,2,46.7,5.34,2.9,19.03,1,5,4,84.7,5.0,1
3.84,2.86,7.96,4,64.1,7.98,5.83,29.72,0,6,1,116.6,16.2,0
9.24,3.73,3.12,10,60.7,11.98,1.4,27.59,0,8,3,85.3,9.7,1
15.1,9.03,5.24,3,59.8,8.56,5.99,22.85,2,8,3,12.5,14.9,2
13.04,8.65,5.18,1,49.8,4.85,3.26,17.9,2,7,2,93.6,1.2,2
10.91,5.86,3.7,4,58.5,14.79,4.72,10.21,0,6,5,84.4,14.3,2
3.54,2.82,3.88,3,33.8,5.47,4.56,11.17,0,4,4,54.3,5.9,1
15.87,7.02,6.88,6,47.6,13.54,7.89,27.81,1,4,4,21.3,30.2,1
9.17,7.08,5.38,0,81.8,4.77,4.92,4.49,0,3,2,77.7,0.0,1
3.69,2.41,7.35,7,79.1,9.64,1.45,18.88,0,3,1,21.4,1.2,0
7.46,4.3,8.72,3,45.6,13.27,4.79,28.18,2,7,4,81.6,17.4,0
12.91,5.15,3.04,4,20.0,10.51,4.15,21.38,0,4,2,50.0,28.2,2
9.67,6.12,4.6,7,52.6,6.75,1.83,5.33,0,0,1,93.0,0.0,1
7.88,3.1,3.56,3,44.5,10.9,5.73,21.34,2,7,1,96.7,20.8,1
11.4,5.0,3.66,5,56.3,8.3,4.89,25.92,0,0,2,92.3,14.2,1
2.5,1.48,4.3,1,70.9,11.69,7.86,21.27,1,3,4,10.0,19.9,1
9.17,3.11,4.34,1,74.5,12.32,6.03,6.16,0,6,5,65.7,12.5,1
2.1,1.77,4.43,8,44.3,13.21,1.71,15.55,1,4,5,111.3,10.3,0
6.56,3.31,4.64,3,72.8,10.67,7.65,19.36,1,1,1,59.2,21.9,1
15.06,7.88,8.46,8,73.3,12.93,9.05,15.74,1,7,1,94.9,17.7,1
15.84,3.76,3.41,8,58.3,12.14,4.03,24.62,2,3,4,62.3,13.7,1
15.75,1.11,3.31,7,75.2,9.55,4.27,30.98,2,0,3,54.0,5.6,1
9.58,5.15,5.89,0,61.5,6.82,5.29,21.63,2,7,1,21.6,12.4,1
9.68,5.82,3.45,3,50.4,0.65,6.39,5.33,0,3,1,20.1,13.9,1
14.81,10.14,7.36,7,37.3,12.86,3.63,15.78,1,8,2,107.0,21.0,1
2.43,1.64,4.09,3,76.3,4.54,4.22,23.96,1,0,4,78.5,5.1,1
9.34,4.73,6.99,0,48.3,9.49,6.28,27.62,2,7,2,74.3,24.6,1
15.98,4.08,6.54,5,48.5,21.24,1.89,20.94,1,2,5,97.4,11.1,1
8.91,7.83,6.93,0,83.0,15.95,5.75,37.95,2,7,4,29.5,18.7,1
2.14,1.94,8.29,5,66.0,13.93,8.19,13.19,2,3,3,99.2,14.3,0
6.38,2.04,5.66,7,75.1,10.66,3.43,16.08,1,6,2,1.0,2.5,1
